,vol,no,vol.no,total_pages,year,month,article_title,page_start,page_end,author,category,graphics,notes,volunteer,unique_id
120,1,9.1,1.9.10,20,1977,December,more from feminist literacy agency,6,6,Elizabeth Lay,Letters,No,Shelly Singer and Elizabeth Lay started their business this summer with no publishing experience. Describes how the business came to be through struggles and triumphs. FBN helps a lot. Lay visited Diana's Press after the break-in to access some of the damages. Discusses her experience with that.,Margaret Zanmiller,FBNDDA123
121,1,9.1,1.9.10,20,1977,December,FBN goes inter-continental,11,11,Isabel Santos,Letters,No,"Santos found FBN through Vancouver Women's Bookstores. Santos is a part of a non-profit publishing house publishing feminist media in Portugal, Lisbon. Open to supporting with translation. Avenida Sidonio Pais, 28, 5.DTO, Lisboa Portugal.",Margaret Zanmiller,FBNDDA124
122,1,9.1,1.9.10,20,1977,December,Paying Up,8,8,Jean [Womanspirit],Letters,No,"FBN costs $2 per issue, Jean finds that fascinating. Starting production of the winter issue. Jean asks how to collect an over-due account, and then lists who owes her. Carol Seajay response on same page with no title or spacing from Jean's letter.",Margaret Zanmiller,FBNDDA125
123,1,9.1,1.9.10,20,1977,December,Money... Honoring Feminist Commitments First,7,7,Joanie & Jo-Lynne [New Earth Bookstore],Letters,No,discusses two companies/organizations that burned New Earth Bookstore. Distributor meeting about pricing.,Margaret Zanmiller,FBNDDA126
124,1,9.1,1.9.10,20,1977,December,Queries...,17,17,Jolynne [New Earth Bookstores,Other,No,"Looking for the poster ""The Woman that needs liberating most is the woman in every man"" and the paperbacks ""The Other Face of Home"" by Raymond De Becker and ""Women as Sex Object"" by Hess and Nochlin.",Margaret Zanmiller,FBNDDA127
125,1,9.1,1.9.10,20,1977,December,Doing Remainders,14,16,Karyln London [Womanbooks],Short News,No,Describes the several meanings of the remainder. Sales of remainders are beneficial to all. Questions about remainders. List of sources for remainder titles.,Margaret Zanmiller,FBNDDA128
126,1,9.1,1.9.10,20,1977,December,Ms Atlas Closes Bookstore,17,17,Ms Atlas,Short News,No,"Due to the businesses' struggle for human rights, they have decided to reduce inventory for interim. Can no longer afford to run a bookstore. Will continue to publish Lesbian Voices. Open to transfer of merchandise at wholesale prices. Open for two more weeks.",Margaret Zanmiller,FBNDDA129
127,1,9.1,1.9.10,20,1977,December,strategy session,13,14,Paula Wallace; Et Al,Letters,No,"correspondence between Carol Seajay, Paula Wallace, Esther at EM Broner (Her Mothers), and George Sullivan (Bantam Books) regarding getting several feminist books being re-issued or issued in paperback.",Margaret Zanmiller,FBNDDA130
128,1,9.1,1.9.10,20,1977,December,Joint Advertising,8,8,Shirley Walton [Djuna Books],Letters,No,"Scheduled autograph signing with Kate Millett. Spent money on 100 books from Farrar-Strauss, sent the remaining books back, and received credit.",Margaret Zanmiller,FBNDDA131
129,1,9.1,1.9.10,20,1977,December,Diana Press,4,5,Unknown,Letters,No,How to support Diana's Press during their time of need. The author writes that people could gift the press books for Christmas. List of books that have become available since the vandalization.,Margaret Zanmiller,FBNDDA132
130,1,9.1,1.9.10,20,1977,December,"Creator Concedes 'Dick and Jane""",8,8,Unknown,Letters,No,"""creator concedes 'Dick and Jane Books are sexist; Would do it differently now"". Author Elizabeth R Montgomery of the series would write it differently now.",Margaret Zanmiller,FBNDDA133
131,1,9.1,1.9.10,20,1977,December,publishers weekly,9,10,Unknown,Presslist,No,"Publishers weekly up to October 31, 1977. Bantam; Berkley; Coward, McCann & Geoghean; Daughters; Delacorte; Doubleday; Grosset & Dunlap; Jove/HBJ; William Morrow; Penguin; Pocketbooks; Popular Library; Rawson Associates; Signet; St. Martins Press; Stein & Day; Times Books",Margaret Zanmiller,FBNDDA134
132,1,9.1,1.9.10,20,1977,December,News From Neasden,10,10,Unknown,Advertisements,No,"Free catalog of radical publications from Europe and the US. Located at 22 Fleet Road, London, NW3 2QS.",Margaret Zanmiller,FBNDDA135
133,1,9.1,1.9.10,20,1977,December,More Bookstores!,11,11,Unknown,Short News,No,"Women's works bookstore located at 181 7th Avenue, Brooklyn NY 11215. The New Leaf is located at 233 N Bloodworth St. Raleigh, NC 27601.",Margaret Zanmiller,FBNDDA136
134,1,9.1,1.9.10,20,1977,December,new addresses,11,11,Unknown,Short News,No,Margaret Wakeley Atlanta Georgia; Lilith Magazine NYC New York; Everywoman's San Anselmo California,Margaret Zanmiller,FBNDDA137
135,1,9.1,1.9.10,20,1977,December,They Went That-A-Way,12,12,Unknown,They went that-a-way,No,"Cunt Coloring Book order from WIND; Peace Press distributed by Stein & Day; Out & Out Books orders filled/new address; Note from Helaine Harris at Women In Distribution; Media Tie-Ins, feminist books adapted to television; Monique Witting books translated to French; Tidbits - Susan Griffins play Voices is being screen for broadway production/paperbacks out of stock",Margaret Zanmiller,FBNDDA138
136,1,9.1,1.9.10,20,1977,December,booklist,17,20,Unknown,Booklist/Medialist,No,List of books from Womanbooks. Science Fiction; Literature and Language; Art and Film; Philosophy and Religion; Herstory; Public Life; Women of Other Nations; Children ages 4-7; Children ages 7-10; Older Children and Younger Persons.,Margaret Zanmiller,FBNDDA139
137,1,9.1,1.9.10,20,1977,December,tidbits...,20,20,Unknown,Other,No,"Remind women studies teachers that feminism includes economic support of feminist institutions, the bookstores. Sister (LA Feminist Newspaper) wants to expand; Old Wives' Tales, ICI A Woman's Place, and Modern Times do a 1/2 hour radio show every 2nd Tuesday of the month at 10:30 pm.",Margaret Zanmiller,FBNDDA140
138,1,9.1,1.9.10,20,1977,December,Carrier Pigeon,20,20,Unknown,Short News,No,"Carrier Pigeon is a new distribution network to help small radical feminist and alternative publishers reach more people. Write for their catalog. C.P., 88 Fisher Ave., Boston Mass, 02120.",Margaret Zanmiller,FBNDDA141
139,1,9.1,1.9.10,20,1977,December,Addendum to Checklist of Books on Homosexuality,11,11,Unknown [Fbn],Booklist/Medialist,No,"Ashley Books; Daughters, Inc; Definition Press; Diana Press; Harper & Row; Homosexual Information Center; Naiad Press; Vintage Books.",Margaret Zanmiller,FBNDDA142
140,1,9.1,1.9.10,20,1977,December,The FBI and Big Mama,5,5,Women's Info,Short News,No,"Guardian journalist reports that burglary and vandalism of the office of Big Mama Rag have been solved. Timothy Redfearn, FBI informer confessed to the Straight Creek Journal. FBI was concerned with the interconnections between lesbians, feminists, and the radical community. Reprinted from Women's Liberation Coalition of Women News Nov 1977.",Margaret Zanmiller,FBNDDA143
141,2,1,02.1,18,1978,January,Paying Bills/Honoring Feminist Commitments First,7,7,Carol Seajay,Other,No,,Rose Norman,FBNDDA144
142,2,1,02.1,18,1978,January,Ins & Outs of Cash Flow,10,10,Carol Seajay,Other,No,,Rose Norman,FBNDDA145
143,2,1,02.1,18,1978,January,Changing,12,12,Carol Seajay,Unknown,No,,Rose Norman,FBNDDA146
144,2,1,02.1,18,1978,January,Tools: ABA Handbook and STOP Form,10,10,Davis Wo-Men's Books,Other,No,,Rose Norman,FBNDDA147
145,2,1,02.1,18,1978,January,Author Appearances,6,6,Sonya,Short News,No,,Rose Norman,FBNDDA148
146,2,1,02.1,18,1978,January,Used Books,11,11,Sonya Wetstone [Book; Cheese],Unknown,No,,Rose Norman,FBNDDA149
147,2,1,02.1,18,1978,January,Table of Contents,1,1,Unknown,Table of Contents,No,,Rose Norman,FBNDDA150
148,2,1,02.1,18,1978,January,Letters,1,2,Unknown,Letters,No,,Rose Norman,FBNDDA151
149,2,1,02.1,18,1978,January,Response to the Questionnaires,2,6,Unknown,Other,Yes,,Rose Norman,FBNDDA152
150,2,1,02.1,18,1978,January,Fate of the Newsletter/Advertising?,7,8,Unknown,Other,No,,Rose Norman,FBNDDA153
151,2,1,02.1,18,1978,January,From the Boys,9,9,Unknown,Unknown,No,,Rose Norman,FBNDDA154
152,2,1,02.1,18,1978,January,SciFi Notes,10,10,Unknown,Unknown,No,,Rose Norman,FBNDDA155
153,2,1,02.1,18,1978,January,New Feminist Distributors,11,11,Unknown,Unknown,No,,Rose Norman,FBNDDA156
154,2,1,02.1,18,1978,January,Misc from the Questionnaires,12,12,Unknown,Unknown,No,,Rose Norman,FBNDDA157
155,2,1,02.1,18,1978,January,Feminist and Small Press Books/List,13,15,Unknown,Booklist/Medialist,Yes,,Rose Norman,FBNDDA158
156,2,1,02.1,18,1978,January,New in Paperback,15,15,Unknown,Booklist/Medialist,Yes,,Rose Norman,FBNDDA159
157,2,1,02.1,18,1978,January,Straight Press Booklist,16,17,Unknown,External Booklist and Awards,Yes,,Rose Norman,FBNDDA160
158,2,1,02.1,18,1978,January,Table of contents,1,1,Unknown,Table of Contents,No,,Rose Norman,FBNDDA161
159,2,2,02.2,19,1978,April,Basis of Unity/Coalition Policy Success & Process,9,11,A Woman's Place Newsletter; Rebecca Gordon; Phyllis Press,Short News,No,A reprint of a newsletter story about a policy and two signed responses to the policy (Rebecca and Phyllis,Rose Norman,FBNDDA162
160,2,2,02.2,19,1978,April,More Children's Books,16,16,Carol Seajay,External Booklist and Awards,No,,Rose Norman,FBNDDA163
161,2,2,02.2,19,1978,April,And from Our Own Presses,16,16,Carol Seajay,Booklist/Medialist,No,,Rose Norman,FBNDDA164
162,2,2,02.2,19,1978,April,And Other Small & Movement Presses,17,17,Carol Seajay,Booklist/Medialist,No,,Rose Norman,FBNDDA165
163,2,2,02.2,19,1978,April,Reprints & Glorious Rediscoveries,17,17,Carol Seajay,Booklist/Medialist,No,,Rose Norman,FBNDDA166
164,2,2,02.2,19,1978,April,New Cloth,18,18,Carol Seajay,Booklist/Medialist,No,,Rose Norman,FBNDDA167
165,2,2,02.2,19,1978,April,New Paperbacks,19,19,Carol Seajay,External Booklist and Awards,No,,Rose Norman,FBNDDA168
166,2,2,02.2,19,1978,April,New & Forthcoming Children's Books,15,15,Carol's Collection,External Booklist and Awards,No,,Rose Norman,FBNDDA169
167,2,2,02.2,19,1978,April,ABA Convention,1,1,Darlene,News Feature,No,,Rose Norman,FBNDDA170
168,2,2,02.2,19,1978,April,Getting Feminist Books Back in Print,2,2,Marge Piercy,Other,No,,Rose Norman,FBNDDA171
169,2,2,02.2,19,1978,April,Ticket Selling Policies--New Words,8,8,Marie Prins,Short News,No,,Rose Norman,FBNDDA172
170,2,2,02.2,19,1978,April,Adult Books,18,18,Oracle Collective,Booklist/Medialist,No,,Rose Norman,FBNDDA173
171,2,2,02.2,19,1978,April,Mass Market Titles,19,19,Oracle Collective,External Booklist and Awards,No,,Rose Norman,FBNDDA174
172,2,2,02.2,19,1978,April,Bookstores List,3,5,Unknown,Booklist/Medialist,No,,Rose Norman,FBNDDA175
173,2,2,02.2,19,1978,April,Letters,6,7,Unknown,Letters,No,,Rose Norman,FBNDDA176
174,2,2,02.2,19,1978,April,KNOW & Discounts--Toronto Women's Books,7,7,Unknown,Short News,No,,Rose Norman,FBNDDA177
175,2,2,02.2,19,1978,April,Advertising,20,20,Unknown,Advertisements,No,,Rose Norman,FBNDDA178
176,2,3,02.3,15,1978,June,LICE,6,6,Carol Seajay,News Feature,No,,Rose Norman,FBNDDA179
177,2,3,02.3,15,1978,June,More on ABA,5,5,G. Royse Smith,News Feature,Yes,,Rose Norman,FBNDDA180
178,2,3,02.3,15,1978,June,WIND,3,5,Helaine Harris,News Feature,No,,Rose Norman,FBNDDA181
179,2,3,02.3,15,1978,June,"No Joy, Just Anita",1,1,Lesbian Connection Rpt,News Feature,No,,Rose Norman,FBNDDA182
180,2,3,02.3,15,1978,June,"And Canada, Too (books confiscated)",1,1,Lesbian Connection Rpt,Short News,No,,Rose Norman,FBNDDA183
181,2,3,02.3,15,1978,June,"Open Book Busted for Selling ""Obscene"" Books",1,1,Pam Wilson-Pace [Letter],News Feature,No,,Rose Norman,FBNDDA184
182,2,3,02.3,15,1978,June,More from A Woman's Place Portland,2,2,Rebecca Gordon,News Feature,No,,Rose Norman,FBNDDA185
183,2,3,02.3,15,1978,June,New Books from the Straight Press,13,15,Susan; The Oracle,External Booklist and Awards,No,,Rose Norman,FBNDDA186
184,2,3,02.3,15,1978,June,handwritten Theme for the Next Two Issues: Women's Bookstores and Censorship,1,1,Unknown,Other,No,,Rose Norman,FBNDDA187
185,2,3,02.3,15,1978,June,Big Ideas in a Small Space,5,5,Unknown,Other,No,,Rose Norman,FBNDDA188
186,2,3,02.3,15,1978,June,Revenge (procedures for returning unsold books),7,9,Unknown,News Feature,No,,Rose Norman,FBNDDA189
187,2,3,02.3,15,1978,June,Feminist Publishing in the Feminist Media,9,9,Unknown,Short News,No,,Rose Norman,FBNDDA190
188,2,3,02.3,15,1978,June,And from Our Own Presses,10,12,Unknown,Short News,Yes,,Rose Norman,FBNDDA191
189,2,4,02.4,13,1978,August,OBSCENITY ACT UNCONSTITUTIONAL SAYS JUDGE BRANDT,4,4,Aba Newswire,Short News,No,,Rose Norman,FBNDDA192
190,2,4,02.4,13,1978,August,Letters,7,7,Angie At A Woman's Place; Peg Flynn At Motheright Bookstore Changing Name To Interconnections,Letters,No,,Rose Norman,FBNDDA193
191,2,4,02.4,13,1978,August,Untitled story about Harper & Row requiring major orders for a book before promoting it,6,6,Carol Murray,Short News,No,,Rose Norman,FBNDDA194
192,2,4,02.4,13,1978,August,Sex Troubles,1,1,Gcn,Short News,No,,Rose Norman,FBNDDA195
193,2,4,02.4,13,1978,August,Lesbian Pulp Novels (letter to editor),8,8,Maida Tilchen,Letters,No,,Rose Norman,FBNDDA196
194,2,4,02.4,13,1978,August,"Review of Susan Griffin's WOMAN AND NATURE, THE ROARING INSIDE HER",6,6,Mary Katherine Brennan,Other,No,,Rose Norman,FBNDDA197
195,2,4,02.4,13,1978,August,Tennessee Book Burning,3,4,Maxwell J. Lillienstein,Short News,Yes,,Rose Norman,FBNDDA198
196,2,4,02.4,13,1978,August,Letter to Carol Seajay about closing the Open Book in Salt Lake City (with a handwritten comment by Carol Seajay),1,2,Pam Wilson-Pace,Short News,No,,Rose Norman,FBNDDA199
197,2,4,02.4,13,1978,August,MASSACHUSETTS JUDGE ORDERS BANNED BOOK TO BE RETURNED TO HIGH SCHOOL LIBRARY,5,5,Pw,Short News,No,,Rose Norman,FBNDDA200
198,2,4,02.4,13,1978,August,New Words,C1,C1,Rita Arditti; Gilda Bruckman; Mary Lowery; Jean Macrae,Short News,No,"Two pages titled STATEMENT FROM NEW WORDS ON OUR FOURTH BIRTHDAY, APRIL, 1978, placed before p. 1 of FBN",Rose Norman,FBNDDA201
199,2,4,02.4,13,1978,August,FOLLOW-UP ON NY STATE MINORS DISPLAY BILL,5,5,Unknown,Short News,No,,Rose Norman,FBNDDA202
200,2,4,02.4,13,1978,August,Postage Rates (are going up),7,7,Unknown,Short News,No,,Rose Norman,FBNDDA203
201,2,4,02.4,13,1978,August,Vital Trivia,8,8,Unknown,Short News,No,,Rose Norman,FBNDDA204
202,2,4,02.4,13,1978,August,More Book News,10,13,Unknown,Short News,No,Changes to publishers (including name changes) plus lists of new books,Rose Norman,FBNDDA205
203,2,4,02.4,13,1978,August,They Went Thataway,10,10,Unknown,They went that-a-way,No,,Rose Norman,FBNDDA206
204,2,4,02.4,13,1978,August,Table of Contents,1,1,Unknown,Table of Contents,No,,Rose Norman,FBNDDA207
205,2,5.6,02.5.6,78,1978,September,(Letter to subscribers),1,2,Carol Seajay,Letters,Yes,Includes a note after the letter asking for feedback on the Passionate Perils of Publishing Handbook that begins on p. 3.,Rose Norman,FBNDDA208
206,2,5.6,02.5.6,78,1978,September,PPP The Literary-Industrial Complex,1,7,Celeste West,Other,Yes,Pagination in within PPP,Rose Norman,FBNDDA209
207,2,5.6,02.5.6,78,1978,September,"ROLL YR OWN: A Guide For New Publishers, Self-Publishers, and Authors",15,21,Celeste West,Other,Yes,,Rose Norman,FBNDDA210
208,2,5.6,02.5.6,78,1978,September,Bookleggers Guide to the Passionate Perils of Publishing,3,76,Celeste West; Valerie Wheat; Booklegger Bookazine [Booklegger Is A Bookstore In San Francisco],Other,Yes,,Rose Norman,FBNDDA211
209,2,5.6,02.5.6,78,1978,September,Unleashed (the book about books about books),78,78,Seems To Be An Ad; Gives $5 Price But No Order Info,Advertisements,Yes,,Rose Norman,FBNDDA212
210,2,5.6,02.5.6,78,1978,September,Publishers Owned by Conglomerates,8,9,Unknown,Other,Yes,,Rose Norman,FBNDDA213
211,2,5.6,02.5.6,78,1978,September,Publishers Acquired by Publishers,10,13,Unknown,Other,Yes,,Rose Norman,FBNDDA214
212,2,5.6,02.5.6,78,1978,September,PUBLISH-IT-YOURSELF TOOLS,22,37,Unknown,Other,Yes,,Rose Norman,FBNDDA215
213,2,5.6,02.5.6,78,1978,September,Ah Business (what it cost to publish PPP),76,77,Unknown,Editor's Note,Yes,,Rose Norman,FBNDDA216
214,2,5.6,02.5.6,78,1978,September,DISCOVERING THE WILD & FREE PRESS: Where The Independents Do It & Deal It,39,49,Valerie Wheat,Other,Yes,,Rose Norman,FBNDDA217
215,2,5.6,02.5.6,78,1978,September,FEMINISTS IN PRINT,51,63,Valerie Wheat,Other,Yes,,Rose Norman,FBNDDA218
