author,author_gender,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year,translator
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Fórnarlamb án andlits,Icelandic,2016,"Guðmundsdóttir, Elín"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Hors cadre,French,2016,"Heide, Marina"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Kao no nai otoko,Japanese,2016,"Tsutsumi, Asako"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Victim without a face,English,2016,"Willson-Broyles, Rachel"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Ofiara bez twarzy,Polish,2016,"Wojciechowska, Ewa"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Ilma näota ohver,Estonian,2017,"Allikas, Karel"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,A fantom,Hungarian,2017,"Annus, Ildikó"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Choris prosopo,Greek,2017,"Eliasa, Noela"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Obeť bez tváre,Slovak,2017,"Melichárková, Jana"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Oběť bez tváře,Czech,2017,"Nováková, Vendula"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Mañana te toca a ti,Spanish,2018,"Del Rey, Santiago"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Yüzü Olmayan Adam,Turkish,2018,"Haktanır, Belgin Selen"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Victima fără chip,Romanian,2018,"Ilin, Dana-Ligia"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Izsvītrotie,Latvian,2018,"Lešinska, Ieva"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Beveidės aukos,Lithuanian,2018,"Voidogienė, Eglė"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Žrtva bez lica,Croatian,2019,"Lebinec, Lidija ; Lebinec, Božica"
"Ahnhem, Stefan",m,Offer utan ansikte,Swedish,2014,Žertva bez lica,Russian,2020,"Serebro, Elena"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Den niende grav,Danish,2015,"Ahnhem Thomsen, Mi"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Herzsammler,German,2015,"Frey, Katrin"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Negen,Dutch,2015,"Jorissen-Wedzinga, Tine"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Den niende graven,Norwegian,2016,"Kolstad, Henning"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Yhdeksäs hauta,Finnish,2016,"Menna, Outi"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,L'angelo di ghiaccio,Italian,2016,"Nerito, Roberta"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Dziewiąty grób,Polish,2016,"Wojciechowska, Ewa"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Níunda gröfin,Icelandic,2017,"Guðmundsdóttir, Elín"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,The ninth grave,English,2017,"Norlen, Paul"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Kokonotsume no haka,Japanese,2017,"Tsutsumi, Asako"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,A kilencedik,Hungarian,2018,"Dobosi, Beáta"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,O enatos tafos,Greek,2018,"Eliasa, Noela"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Deviaty hrob,Slovak,2018,"Nováková, Vendula"
"Ahnhem, Stefan",m,Nionde graven,Swedish,2015,Devátý hrob,Czech,2018,"Nováková, Vendula"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Üheksas haud,Estonian,2019,"Allikas, Karel"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,La neuvième tombe,French,2019,"Berg, Caroline"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,La novena tumba,Spanish,2019,"Del Rey, Santiago"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Al nouălea mormânt,Romanian,2019,"Ilin, Dana-Ligia"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Devjataja mogila,Russian,2019,"Serebro, Elena"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,9 kapas,Lithuanian,2019,"Voidogienė, Eglė"
"Ahnhem, Stefan",m,Den nionde graven,Swedish,2015,Deveti grob,Croatian,2020,"Ahnhem, Stefan ; Badić, Edin"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Atten grader minus,Danish,2017,"Ahnhem Thomsen, Mi"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Miinus kahdeksantoista astetta,Finnish,2017,"Beck, Laura"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Minus 18 Grad,German,2017,"Frey, Katrin"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,18 graden onder nul,Dutch,2017,"Jorissen-Wedzinga, Tine"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Atten grader minus,Norwegian,2017,"Kolstad, Henning"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Osiemnaście stopni poniżej zera,Polish,2017,"Wojciechowska, Ewa"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Mion dhekaokto,Greek,2018,"Eliasa, Noela"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Mínus átján gráður,Icelandic,2018,"Guðmundsdóttir, Elín"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,18 pod nulou,Slovak,2018,"Melichárková, Jana"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Reika jūhachido no hitsugi,Japanese,2018,"Tsutsumi, Asako"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Eighteen below,English,2018,"Willson-Broyles, Rachel"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Minus optsprezece grade,Romanian,2019,"Ilin, Dana-Ligia"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Miinus kaheksateist,Estonian,2019,"Leetmaa, Argo ; Roosaar, Veste ; Handsmitt, Andres"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Osmnáct pod nulou,Czech,2019,"Nováková, Vendula"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Minus 18°,Russian,2020,"Ahnhem, Stefan ; Serebro, Elena"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Mínusz 18,Hungarian,2020,"Erdődy, Andrea"
"Ahnhem, Stefan",m,Arton grader minus,Swedish,2016,Moins 18°,French,2020,"Heide, Marina"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motiv X,Danish,2018,"Ahnhem Thomsen, Mi"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motive X,English,2019,"Broomé, Agnes"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Zehn Stunden tot,German,2019,"Frey, Katrin"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Mótíf X,Icelandic,2019,"Guðmundsdóttir, Elín"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motiv X,Norwegian,2019,"Kolstad, Henning"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motív X,Slovak,2019,"Melichárková, Jana"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motiivi X,Finnish,2019,"Menna, Outi"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motiv X,Czech,2019,"Nováková, Vendula"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motyw X,Polish,2019,"Wojciechowska, Ewa"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Kinitro X,Greek,2020,"Eliasa, Noela"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,A kockavető,Hungarian,2020,"Erdődy, Andrea"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motivul X,Romanian,2020,"Ilin, Dana-Ligia"
"Ahnhem, Stefan",m,Motiv X,Swedish,2018,Motief X,Dutch,2020,"Jorissen-Wedzinga, Tine"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X måter å dø på,Norwegian,2019,"Kolstad, Henning"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X måder at dø på,Danish,2020,"Ahnhem Thomsen, Mi"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X tapaa kuolla,Finnish,2020,"Beck, Laura"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X ways to die,English,2020,"Broomé, Agnes"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,Die Rückkehr des Würfelmörders,German,2020,"Frey, Katrin"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X leiðir til að deyja,Icelandic,2020,"Guðmundsdóttir, Elín"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X feluri de a muri,Romanian,2020,"Ilin, Dana-Ligia"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,"X spôsobov, ako zomrieť",Slovak,2020,"Melichárková, Jana"
"Ahnhem, Stefan",m,X sätt att dö,Swedish,2019,X způsobů smrti,Czech,2020,"Nováková, Vendula"
"Aldén, Rebecka Edgren",f,Den åttonde dödssynden,Swedish,2015,A nyolcadik főbűn,Hungarian,2016,"Annus, Ildikó"
"Aldén, Rebecka Edgren",f,Den åttonde dödssynden,Swedish,2015,Den ottende dødssynd,Danish,2016,"Kingo, Lilian"
"Aldén, Rebecka Edgren",f,Den åttonde dödssynden,Swedish,2015,De achtste doodzonde,Dutch,2016,"Middelbeek-Oortgiesen, Janny"
"Aldén, Rebecka Edgren",f,Den åttonde dödssynden,Swedish,2015,Le dernier péché,French,2017,"Messmer, Lucas"
"Aldén, Rebecka Edgren",f,Den åttonde dödssynden,Swedish,2015,Áttunda dauðasyndin,Icelandic,2018,"Salvarsson, Sigurður Þór"
"Aldén, Rebecka Edgren",f,Den åttonde dödssynden,Swedish,2015,Die achte Todsünde,German,2018,"Schöps, Kerstin"
"Aldén, Rebecka Edgren",f,Och blomstren dö,Swedish,2017,De laatste zomer,Dutch,2018,"Middelbeek-Oortgiesen, Janny"
"Aldén, Rebecka Edgren",f,Och blomstren dö,Swedish,2017,Osmý smrtelný hřích,Czech,2020,"Chmura-Svatošová, Jana"
"Alexanderson, Filip",m,Förstfödd,Swedish,2015,Prvorozený,Czech,2015,"Matochová, Helena"
"Alexanderson, Filip",m,Förstfödd,Swedish,2015,Prvorodený,Slovak,2015,"Uhríková, Katarína"
"Alexanderson, Filip",m,Förstfödd,Swedish,2015,Firstborn,German,2016,"Müller, Nike Karen"
"Alexanderson, Filip",m,Förstfödd,Swedish,2015,Esikoinen,Finnish,2017,"Niitepõld, Sirje"
"Alexanderson, Filip",m,Elddöpt,Swedish,2017,Tulikaste,Finnish,2017,"Niitepõld, Sirje"
"Alexanderson, Filip",m,Elddöpt,Swedish,2017,Descendent,German,2018,"Müller, Nike Karen"
"Alfredsson, Karin",f,80° från Varmvattnet,Swedish,2006,En tid til at dræbe,Danish,2009,"Stjernfelt, Agnete"
"Alfredsson, Karin",f,80° från Varmvattnet,Swedish,2006,De verlossing,Dutch,2009,"Maaswinkel, Mariëlle"
"Alfredsson, Karin",f,80° från Varmvattnet,Swedish,2006,Líf eða dauði,Icelandic,2014,"Jónsson, Jakob S."
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Corpi senza nome,Italian,2011,"Calabrese, Anna Grazia"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Kvinderne på stranden,Danish,2011,"Jannerup, Birgitte"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Kvinnene på stranden,Norwegian,2011,"Lenth, Lars"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Femmes sur la plage,French,2012,"Brock, Johanna ; Le Bihan, Erwan"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Mujeres en la playa,Spanish,2012,"Capel, Juan"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Konurnar á ströndinni,Icelandic,2012,"Daníelsson, Jón"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Vrouwen op het strand,Dutch,2012,"Kraamer, Bart"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Kadonneet,Finnish,2012,"Sjöblom, Sirkka-Liisa"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Tödliche Hoffnung,German,2013,"Allenstein, Ursel"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Kobiety na plaży,Polish,2014,"Walczak-Larsson, Beata"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,I jinekes stin paralia,Greek,2015,"Kalovirnas, Lio"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Kaigan no onnatachi,Japanese,2017,"Kuyama, Yōko"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,The forgotten dead,English,2017,"Nunnally, Tiina"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Zapomenutí mrtví,Czech,2018,"Svatošová, Jana"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,ha-Nashim she-ʻal ha-ḥof,Hebrew,2018,"Tsubari, Yaʻel"
"Alsterdal, Tove",f,Kvinnorna på stranden,Swedish,2009,Zabudnutí mŕtvi,Slovak,2018,"Uhríková, Katarína"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,En stille grav,Norwegian,2012,"Engen, Bodil"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Begravet i stilheden,Danish,2012,"Jannerup, Birgitte"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Het stille graf,Dutch,2013,"Kraamer, Bart"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Haudattu hiljaisuudessa,Finnish,2013,"Huttunen, Katriina"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Tödliches Schweigen,German,2014,"Allenstein, Ursel"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Grobowiec z ciszy,Polish,2014,"Kalinowski, Mariusz"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Vaikusesse maetud,Estonian,2014,"Koppelmaa, Liisa"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Dans le silence enterré,French,2015,"Brock, Johanna ; Le Bihan, Erwan"
"Alsterdal, Tove",f,I tystnaden begravd,Swedish,2012,Thammeni sti siopi,Greek,2016,"Kalovirnas, Lio"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Lad mig tage din hånd,Danish,2015,"Kingo, Lilian"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Geef me je hand,Dutch,2015,"Prins, Wendy"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Quella gelida notte a Stoccolma,Italian,2015,"Raspanti, Lisa"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Teni li le-eḥoz be-yadekh,Hebrew,2015,"Tsubari, Yaʻel ; Leṿiṭ, ʻAnat,"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Die Verschwundenen von Jakobsberg,German,2016,"Granz, Hanna"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Weź mnie za rękę,Polish,2016,"Kalinowski, Mariusz"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Ingen vei tilbake,Norwegian,2016,"Lenth, Lars"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Ulata mulle käsi,Estonian,2016,"Mullamaa, Tiina"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Tango fantôme,French,2017,"Curtil, Emmanuel"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Podej mi ruku,Czech,2018,"Chmura-Svatošová, Jana"
"Alsterdal, Tove",f,Låt mig ta din hand,Swedish,2014,Podaj mi ruku,Slovak,2019,"Zumrík, Miroslav"
"Alsterdal, Tove",f,Vänd dig inte om,Swedish,2016,Evas siste vitne,Norwegian,2017,"Halmøy, Egil"
"Alsterdal, Tove",f,Vänd dig inte om,Swedish,2016,Vend dig ikke om,Danish,2017,"Kingo, Lilian"
"Alsterdal, Tove",f,Vänd dig inte om,Swedish,2016,Draai je niet om,Dutch,2017,"Kraamer, Bart"
"Alsterdal, Tove",f,Vänd dig inte om,Swedish,2016,Al tistovevi le-aḥor,Hebrew,2017,"Tsubari, Yaʻel ; Leṿiṭ, ʻAnat,"
"Alsterdal, Tove",f,Vänd dig inte om,Swedish,2016,Chant des âmes sans repos,French,2019,"Brock, Johanna ; Le Bihan, Erwan"
"Alsterdal, Tove",f,Vänd dig inte om,Swedish,2016,Die einzige Zeugin,German,2019,"Granz, Hanna"
"Alsterdal, Tove",f,Blindtunnel,Swedish,2018,Blindtunnel,Danish,2019,"Stjernfelt, Agnete"
"Alsterdal, Tove",f,Blindtunnel,Swedish,2018,Tunel bez izlaza,Croatian,2020,"Badić, Edin"
"Alsterdal, Tove",f,Blindtunnel,Swedish,2018,Il tunnel dei morti,Italian,2020,"Diverio, Gabriella"
"Alsterdal, Tove",f,Blindtunnel,Swedish,2018,Blindtunnel,Norwegian,2020,"Lenth, Lars"
"Alsterdal, Tove",f,Blindtunnel,Swedish,2018,Ślepy tunel,Polish,2020,"Włoczyk, Patrycja"
"Alsterdal, Tove",f,Blindtunnel,Swedish,2018,מנהרות של שתיקה,Hebrew,2020,דנה אלעזר-הלוי
"Alvtegen, Karin",f,Skuld,Swedish,1998,Schuld,German,2001,"Frey, Katrin"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Skyld,Norwegian,2002,"Roeim, Jørn"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Culpa,Spanish,2004,"Del Valle, Carlos"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Võlg,Estonian,2004,"Jesmin, Mari ; Teesalu, Milvi ; Balbat, Made"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Schuld,Dutch,2005,"Sybesma, Edith"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Tsumi,Japanese,2005,"Yanagisawa, Yumiko"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Syyllisyys,Finnish,2006,"Nikula, Jaana"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Guilt,English,2006,"Paterson, Anna"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Dălg,Bulgarian,2007,"Gančeva, Vasa"
"Alvtegen, Karin",f,Skuld,Swedish,1998,A dívida,Portuguese,2008,"Lopes, Margareta Ek"
"Alvtegen, Karin",f,Skuld,Swedish,1998,Kaltė,Lithuanian,2008,"Muschick, Vytenė"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Die Flüchtige,German,2002,"Binder, Hedwig M."
"Alvtegen, Karin",f,Saknad,Swedish,2000,Savnet,Danish,2002,"Bolt, Nina"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Voortvluchtig,Dutch,2002,"Lukkenaer, Pim"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Kadunud hing,Estonian,2002,"Skott, Katrin Planhof"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Senza fissa dimora,Italian,2002,"Storti, Alessandro"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Fugitiva,Spanish,2003,"Del Valle, Carlos"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Begălkata,Bulgarian,2003,"Gančeva, Vasa"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Tuntematon,Finnish,2003,"Nikula, Jaana"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Missing,English,2003,"Paterson, Anna"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Savn,Norwegian,2003,"Roeim, Jørn"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Zaginiona,Polish,2003,"Thylwe, Halina"
"Alvtegen, Karin",f,Saknad,Swedish,2000,V cudzej koži,Slovak,2003,"Bratová, Mária"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Týnd,Icelandic,2004,"Salvarsson, Sigurður Þór"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Recherchée,French,2005,"Bouquet, Philippe"
"Alvtegen, Karin",f,Saknad,Swedish,2000,A procurada,Portuguese,2005,"Goldschmidt, Monica"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Utrata,Russian,2005,"Lavruša, Asja"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Sōshitsu,Japanese,2005,"Yanagisawa, Yumiko"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Dingusi,Lithuanian,2006,"Petravičius, Leonas"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Yitirilen,Turkish,2008,"Canefe, Deniz"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Nezvěstná,Czech,2008,"Lysáčková, Irena"
"Alvtegen, Karin",f,Saknad,Swedish,2000,失蹤,Chinese,2009,繆靜芬
"Alvtegen, Karin",f,Saknad,Swedish,2000,A kitaszított,Hungarian,2011,"Torma, Péter"
"Alvtegen, Karin",f,Saknad,Swedish,2000,Sombra,Portuguese,2015,"Santos Moreira, Marisol"
"Alvtegen, Karin",f,Svek,Swedish,2003,Svik,Norwegian,2004,"Roeim, Jørn"
"Alvtegen, Karin",f,Svek,Swedish,2003,Verraad,Dutch,2004,"Sybesma, Edith"
"Alvtegen, Karin",f,Svek,Swedish,2003,Bedrag,Danish,2005,"Bolt, Nina"
"Alvtegen, Karin",f,Svek,Swedish,2003,Trahie,French,2005,"Etienne, Maurice"
"Alvtegen, Karin",f,Svek,Swedish,2003,Der Seitensprung,German,2005,"Frey, Katrin"
"Alvtegen, Karin",f,Svek,Swedish,2003,Petos,Finnish,2005,"Kiuru, Veijo"
"Alvtegen, Karin",f,Svek,Swedish,2003,Betrayal,English,2005,"Murray, Steven T."
"Alvtegen, Karin",f,Svek,Swedish,2003,Išdavystė,Lithuanian,2006,"Petravičius, Leonas"
"Alvtegen, Karin",f,Svek,Swedish,2003,Zdrada,Polish,2006,"Thylwe, Halina"
"Alvtegen, Karin",f,Svek,Swedish,2003,Tradimento: Scene da un matrimonio,Italian,2006,"Giorgetti Cima, Carmen"
"Alvtegen, Karin",f,Svek,Swedish,2003,Reetmine,Estonian,2007,"Skott Planhof, Katrin ; Lagerspetz, Hille ; Pavel, Sigrid ; Kaev, Katrin"
"Alvtegen, Karin",f,Svek,Swedish,2003,İhanet,Turkish,2008,"Canefe, Deniz"
"Alvtegen, Karin",f,Svek,Swedish,2003,Engaño,Spanish,2008,"Pascual Söderbaum, Caterina"
"Alvtegen, Karin",f,Svek,Swedish,2003,Traição,Portuguese,2010,"Santos Moreira, Marisol"
"Alvtegen, Karin",f,Svek,Swedish,2003,Árulás,Hungarian,2010,"Szöllősi , Adrienne"
"Alvtegen, Karin",f,Svek,Swedish,2003,Trădarea,Romanian,2011,"Ferenţ, Iordana ; Ferenţ, Ştefan"
"Alvtegen, Karin",f,Svek,Swedish,2003,Predatelstvo,Bulgarian,2012,"Gančeva, Vasa"
"Alvtegen, Karin",f,Svek,Swedish,2003,Predatelʹstvo,Russian,2012,"Lavruša, Asja"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Schatten,German,2007,"Lendt, Dagmar"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Skygge,Danish,2008,"Hvass, Mone"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Ténébreuses,French,2008,"Jarvin, Magdalena"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Vari,Estonian,2008,"Jesmin, Mari"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Skygge,Norwegian,2008,"Roeim, Jørn"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Varjo,Finnish,2008,"Sjöblom, Sirkka-Liisa"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Shadow,English,2009,"Burnett, McKinley"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Sjanka,Bulgarian,2009,"Gančeva, Vasa"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Kage,Japanese,2009,"Jansson, Yumiko"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Šešelis,Lithuanian,2009,"Petravičius, Leonas"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Cień,Polish,2009,"Rosenau, Alicja"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Ombra,Italian,2010,"Giorgetti Cima, Carmen"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Kŭrimja keim,Korean,2010,"Im, So-yŏn"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Árnyak,Hungarian,2011,"Dobosi, Beáta"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Schaduw,Dutch,2011,"Sybesma, Edith"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Tenʹ,Russian,2013,"Aronija, Gija"
"Alvtegen, Karin",f,Skugga,Swedish,2007,Sombra,Portuguese,2015,"Santos Moreira, Marisol"
"Ambjørnsen, Ingvar",m,Den siste revejakta,Norwegian,1983,Poslednijat koz,Bulgarian,2013,"Iliev, Georgi"
"Ambjørnsen, Ingvar",m,San Sebastian blues,Norwegian,1989,San Sebastian'da hüzün,Turkish,2019,"Gürsaler Syvertsen, Banu"
"Ambjørnsen, Ingvar",m,Den mekaniske kvinnen,Norwegian,1990,Die mechanische Frau,German,2002,"Haefs, Gabriele"
Anna Karolina,f,Stöld av babian,Swedish,2014,Paviaanivarkaus,Finnish,2015,"Louhivuori, Jänis"
Anna Karolina,f,Stöld av babian,Swedish,2014,Der Pavian,German,2016,"Larsson, Anna Karolina ; Stadler, Max"
Anna Karolina,f,Stöld av babian,Swedish,2014,Savage congress,English,2016,"Löfgren, Hanna"
Anna Karolina,f,Stöld av babian,Swedish,2014,Skradziony pawian,Polish,2017,"Bolek, Michał"
Anna Karolina,f,Stöld av babian,Swedish,2014,Bonobo club,French,2017,"Sgard, Martine"
Anna Karolina,f,Stöld av babian,Swedish,2014,Hihi wa katarazu,Japanese,2019,"Kuyama, Yōko"
Anna Karolina,f,Står dig ingen åter,Swedish,2015,Sinulle ei jää ketään,Finnish,2016,"Louhivuori, Jänis"
Anna Karolina,f,Står dig ingen åter,Swedish,2015,Unersättlich,German,2017,"Stadler, Max"
Anna Karolina,f,Sjusiffrigt,Swedish,2017,Sedm čísel,Czech,2019,"Duchoňová, Kateřina"
"Appelqvist, Kristina",f,Den svarta löparen,Swedish,2009,Den svarte løperen,Norwegian,2012,"Aspen, Nina"
"Axl Sund, Erik",mm,Kråkflickan,Swedish,2010,La stanza del male,Italian,2011,"Ghidoni, Umberto"
"Axl Sund, Erik",mm,Kråkflickan,Swedish,2010,Kragepigen,Danish,2011,"Juel Michelsen, Anders"
"Axl Sund, Erik",mm,Kråkflickan,Swedish,2010,Kråkejenta,Norwegian,2012,"Quintano, Kristina"
