unique_id,publication_date,year,title,section,author_name,last_name,first_name,author_gender,author_nea,author_bestseller,author_prize,author_iowa
1112,2/1/1976,1976,The Goldsmith and the Singing Girl,ribald classic,,,,N/A,,,,
1113,3/1/1976,1976,The Golden Whatever,fiction,Jordan Crittenden,Crittenden,Jordan,M,,,,
1114,3/1/1976,1976,The Autumn Dog,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1115,3/1/1976,1976,The Contract,ribald classic,,,,N/A,,,,
1116,4/1/1976,1976,The West End Horror,fiction,Nicholas Meyer,Meyer,Nicholas,M,,yes,,
1117,4/1/1976,1976,Love and a Lion,ribald classic,,,,N/A,,,,
1118,5/1/1976,1976,Goldilocks and the Three Bears,fiction,Danny Santiago,Santiago,Danny,M,,,yes,
1119,5/1/1976,1976,The West End Horror,fiction,Nicholas Meyer,Meyer,Nicholas,M,,yes,,
1120,5/1/1976,1976,The Hanged Man Watching,ribald classic,Pietro Aretino,Aretino,Pietro,M,,,,
1121,6/1/1976,1976,Jenny and the Ball-Turret Gunner,fiction,John Irving,Irving,John,M,yes,yes,yes,
1122,6/1/1976,1976,Pretty Kate of Windsor and Tenement to Let,ribald classic,,,,N/A,,,,
1123,7/1/1976,1976,Last One Out,fiction,David Ely,Ely,David,M,,,,
1124,7/1/1976,1976,A Feast of Snakes,fiction,Harry Crews,Crews,Harry,M,yes,,yes,
1125,7/1/1976,1976,Gawain and the Scarlett Lady,ribald classic,,,,N/A,,,,
1126,8/1/1976,1976,The Makeup Man,fiction,William Harrison,Harrison,William,M,yes,,,
1127,9/1/1976,1976,Slapstick or Lonesome No More,fiction,Kurt Vonnegut,Vonnegut,Kurt,M,,yes,yes,
1128,9/1/1976,1976,The Devil and the Peasant Wife,ribald classic,,,,N/A,,,,
1129,10/1/1976,1976,"Blue Skies, No Candy",fiction,Gael Greene,Greene,Gael,F,,yes,,
1130,10/1/1976,1976,The Bric-a-Brac Man,fiction,Russell H. Greenan,Greenan,Russell H.,M,,,,
1131,10/1/1976,1976,The Family Jewels,ribald classic,,,,N/A,,,,
1132,11/1/1976,1976,The Bric-a-Brac Man,fiction,Russell H. Greenan,Greenan,Russell H.,M,,,,
1133,11/1/1976,1976,Definitions,ribald classic,,,,N/A,,,,
1134,12/1/1976,1976,The Indiscreet Jewels,ribald classic,Denis Diderot,Diderot,Denis,M,,,,
1135,12/1/1976,1976,Gay,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1136,12/1/1976,1976,Trials of the Warlock,fiction,Norman Mailer,Mailer,Norman,M,,yes,yes,
1137,12/1/1976,1976,What Is Life?,fiction,Robert Sheckley,Sheckley,Robert,M,,,,
1138,1/1/1977,1977,The Rolls-Royce Love Affair,fiction,Erica Jong,Jong,Erica,F,yes,yes,,
1139,1/1/1977,1977,The Pregnant Alderman,ribald classic,Georg Wickram,Wickram,Georg,M,,,,
1140,1/1/1977,1977,Menel I Thought,fiction,Isaac Bashevis Singer,Singer,Isaac Bashevis,M,yes,yes,yes,
1141,2/1/1977,1977,The Trolls of God,fiction,James Powell,Powell,James,M,,,,
1142,2/1/1977,1977,Garp's Night Out,fiction,John Irving,Irving,John,M,yes,yes,yes,
1143,3/1/1977,1977,Set of Two: Loser Wins and The Tennis Court,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1144,3/1/1977,1977,The Flea Who Became A King,ribald classic,,,,N/A,,,,
1145,4/1/1977,1977,Voyages of a Mile-High Fille De Joie,fiction,Judith Johnson Sherwin,Sherwin,Judith Johnson,F,,,,
1146,4/1/1977,1977,Letters of Gallantry,ribald classic,,,,N/A,,,,
1147,5/1/1977,1977,The Other,fiction,Jorge Luis Borges,Borges,Jorge Luis,M,,,,
1148,5/1/1977,1977,Oral History,fiction,Nadine Gordimer,Gordimer,Nadine,F,,,,
1149,5/1/1977,1977,Silversmith Wishes,fiction,Robert Sheckley,Sheckley,Robert,M,,,,
1150,6/1/1977,1977,Bernstein In Mexico,fiction,Gerald Green,Green,Gerald,M,,yes,,
1151,6/1/1977,1977,"So Long, Old Buddy",fiction,Robert F. Young,Young,Robert F.,M,,,,
1152,6/1/1977,1977,Further Definitions,ribald classic,,,,N/A,,,,
1153,7/1/1977,1977,Adulterer's Luck,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1154,7/1/1977,1977,Manhattan Pit Stop,fiction,Stroker Ace,Ace,Stroker,N/A,,,,
1155,8/1/1977,1977,The Honourable Schoolbboy,fiction,John le Carré,Carré,John,M,,yes,yes,
1156,8/1/1977,1977,Pussy's In the Well,ribald classic,Pietro Aretino,Aretino,Pietro,M,,,,
1157,9/1/1977,1977,"Beggarman, Thief",fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
1158,9/1/1977,1977,A Moon in June,fiction,Loyd Little,Little,Loyd,M,,,yes,
1159,9/1/1977,1977,The Cunning Wife,ribald classic,,,,N/A,,,,
1160,10/1/1977,1977,Riddles and Night Secrets,ribald classic,Giovanni Straparola,Straparola,Giovanni,M,,,,
1162,11/1/1977,1977,Italian Tales,ribald classic,Poggio Bracciolini,Bracciolini,Poggio,M,,,,
1161,11/1/1977,1977,In the National Interest,fiction,Marvin Kalb; Ted Koppel,,,N/A,,yes,,
1163,12/1/1977,1977,Abhorrent Green Slippery City,fiction,Bernard Malamud,Malamud,Bernard,M,,yes,yes,
1164,12/1/1977,1977,The Henry Miller Dawn Patrol,fiction,Philip Jose Farmer,Farmer,Philip Jose,M,,,,
1165,12/1/1977,1977,Tomeu and His Daughters,ribald classic,,,,N/A,,,,
1166,1/1/1978,1978,Doctor Fastest,fiction,Erich Segal,Segal,Erich,M,,yes,,
1167,1/1/1978,1978,Full Many A Flower,fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
1168,1/1/1978,1978,The Czar's Cadets at Peterhof,ribald classic,Mikhail Lermontov,Lermontov,Mikhail,M,,,,
1169,2/1/1978,1978,The Human Factor,fiction,Graham Greene,Greene,Graham,M,,yes,,
1170,2/1/1978,1978,There's Room for Two,ribald classic,Marquis de Sade,Sade,Marquis,M,,,,
1171,3/1/1978,1978,Kalki,fiction,Gore Vidal,Vidal,Gore,M,,yes,,
1172,3/1/1978,1978,The Black Cat,ribald classic,,,,N/A,,,,
1173,4/1/1978,1978,Kalki,fiction,Gore Vidal,Vidal,Gore,M,,yes,,
1174,5/1/1978,1978,The Faint,fiction,John Updike,Updike,John,M,,yes,yes,
1175,5/1/1978,1978,The Darkwater Hall Mystery,fiction,Kingsley Amis,Amis,Kingsley,M,,,,
1176,5/1/1978,1978,The Boss's Wife,ribald classic,,,,N/A,,,,
1177,6/1/1978,1978,Hokey Pokey,fiction,Daniel Curley,Curley,Daniel,M,,,,
1178,6/1/1978,1978,A Party in Miami Beach,fiction,Isaac Bashevis Singer,Singer,Isaac Bashevis,M,yes,yes,yes,
1179,6/1/1978,1978,Under the Beard,ribald classic,,,,N/A,,,,
1180,7/1/1978,1978,The Accompanist,fiction,V.S. Pritchett,Pritchett,V.S.,M,,,,
1181,7/1/1978,1978,Galahad,fiction,"Walter Lowe, Jr.",Lowe,Walter,M,,,,
1182,7/1/1978,1978,The Magic Staff,ribald classic,,,,N/A,,,,
1183,8/1/1978,1978,The Death Freak,fiction,John Luckless,Luckless,John,M,,,,
1184,8/1/1978,1978,Ambassador at Large,ribald classic,,,,N/A,,,,
1185,9/1/1978,1978,Sex and the Triple Znar-Fichi,fiction,Arthur Rosch,Rosch,Arthur,M,,,,
1186,9/1/1978,1978,Arthur Rex,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1187,9/1/1978,1978,The Judgment,ribald classic,,,,N/A,,,,
1188,10/1/1978,1978,Falling Angel,fiction,William Hjortsberg,Hjortsberg,William,M,yes,,,
1189,10/1/1978,1978,A Tale of Silent Cunning,ribald classic,,,,N/A,,,,
1190,11/1/1978,1978,Perfect Match,fiction,Barbara Rochelle,Rochelle,Barbara,F,,,,
1191,11/1/1978,1978,Falling Angel,fiction,William Hjortsberg,Hjortsberg,William,M,yes,,,
1192,11/1/1978,1978,The Wife Who Came Back,ribald classic,,,,N/A,,,,
1193,12/1/1978,1978,The Flounder,fiction,Gunter Grass,Grass,Gunter,M,,yes,,
1194,12/1/1978,1978,Switching,fiction,Trevanian,,Trevanian,M,,yes,,
1195,12/1/1978,1978,The Case of the Missing Jewel,ribald classic,,,,N/A,,,,
1196,1/1/1979,1979,The Fountains of Paradise,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
1197,1/1/1979,1979,Gesturing,fiction,John Updike,Updike,John,M,,yes,yes,
1198,1/1/1979,1979,The Purpose of the Moon,fiction,Tom Robbins,Robbins,Tom,M,,,,
1199,2/1/1979,1979,The Fountains of Paradise,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
1200,2/1/1979,1979,A Warning to Virgins and Young Men About a Certain Vile Practice,ribald classic,,,,N/A,,,,
1201,3/1/1979,1979,All The Birds Come Home to Roost,fiction,Harlan Ellison,Ellison,Harlan,M,,,,
1202,3/1/1979,1979,Good As Gold,fiction,Joseph Heller,Heller,Joseph,M,,yes,yes,
1203,3/1/1979,1979,Una's Lock,ribald classic,,,,N/A,,,,
1204,4/1/1979,1979,Good As Gold,fiction,Joseph Heller,Heller,Joseph,M,,yes,yes,
1205,5/1/1979,1979,White Lies,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1206,5/1/1979,1979,Lady Chastity's Last Stand,fiction,Philip Cioffari,Cioffari,Philip,M,,,,
1207,5/1/1979,1979,A True Account of a Swearing Doctor's Marriage,fiction,Tom Brown,Brown,Tom,M,,,,
1208,6/1/1979,1979,A Bay Change,fiction,Elliott Arnold,Arnold,Elliott,M,,yes,,
1209,6/1/1979,1979,What Women Owe to Tortoise,ribald classic,,,,N/A,,,,
1210,7/1/1979,1979,Blood Sisters,fiction,Joe Haldeman,Haldeman,Joe,M,,,,
1211,7/1/1979,1979,The Leaser of Two Evils,fiction,Philip Jose Farmer,Farmer,Philip Jose,M,,,,
1212,7/1/1979,1979,The Baker of Yesilkoy,ribald classic,,,,N/A,,,,
1213,8/1/1979,1979,The Top of the Hill,fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
1214,8/1/1979,1979,Phyllis,ribald classic,,,,N/A,,,,
1215,9/1/1979,1979,The Top of the Hill,fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
1216,9/1/1979,1979,The Goldsmith's Wife,ribald classic,,,,N/A,,,,
1217,10/1/1979,1979,The Top of the Hill,fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
1218,10/1/1979,1979,The Fierce Machine,fiction,John Cleland,Cleland,John,M,,,,
1219,10/1/1979,1979,Snake Head,fiction,Lynda Leidiger,Leidiger,Lynda,F,yes,,,yes
1220,11/1/1979,1979,Jambeaux,fiction,Laurence Gonzales,Gonzales,Laurence,M,,,,
1221,11/1/1979,1979,London Music Hall,ribald classic,,,,N/A,,,,
1222,12/1/1979,1979,Used in Evidence,fiction,Frederick Forsyth,Forsyth,Frederick,M,,,,
1223,12/1/1979,1979,The Holy Land,fiction,John Updike,Updike,John,M,,yes,yes,
1224,12/1/1979,1979,The Philtre of the Shaman Of Sungtao,ribald classic,,,,N/A,,,,
1225,1/1/1980,1980,Smiley's People,fiction,John le Carré,Carré,John,M,,yes,yes,
1226,1/1/1980,1980,My Uncle Oswald,fiction,Roald Dahl,Dahl,Roald,M,,yes,,
1227,1/1/1980,1980,In Bed One Night,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1228,1/1/1980,1980,The Education of a Guardsman,ribald classic,,,,N/A,,,,
1229,2/1/1980,1980,The Poor Student,ribald classic,Antoine le Metel,Metel,Antoine,M,,,,
1230,2/1/1980,1980,Who's On First,fiction,"William F. Buckley, Jr.",Buckley,William F.,M,,yes,,
1231,3/1/1980,1980,A Cup of Coffee With the Cardinals,fiction,A.W. Landwehr,Landwehr,A.W.,N/A,,,,
1232,3/1/1980,1980,The Cockeyed Muse,ribald classic,,,,N/A,,,,
1233,4/1/1980,1980,Screwballs,fiction,Jay Cronley,Cronley,Jay,M,,,,
1234,4/1/1980,1980,Tales From the Old French,ribald classic,,,,N/A,,,,
1235,5/1/1980,1980,Papageno,fiction,Asa Baber,Baber,Asa,M,,,,
1236,5/1/1980,1980,Chloe's Candle,ribald classic,,,,N/A,,,,
1237,6/1/1980,1980,Seymour,fiction,Mordechai Richler,Richler,Mordechai,M,,,,
1238,6/1/1980,1980,The Land of Cocaine,ribald classic,,,,N/A,,,,
1239,7/1/1980,1980,The Apotheosis of Myra,fiction,Walter S. Tevis,Tevis,Walter,M,,,,
1240,7/1/1980,1980,All In the Family,ribald classic,,,,N/A,,,,
1241,8/1/1980,1980,"Fanny, Being the True History of the Adventures of Fanny Hackabout-Jones",fiction,Erica Jong,Jong,Erica,F,yes,yes,,
1242,8/1/1980,1980,The Hyde Park Frolic,ribald classic,,,,N/A,,,,
1243,9/1/1980,1980,Still Life With Woodpecker,fiction,Tom Robbins,Robbins,Tom,M,,yes,,
1244,9/1/1980,1980,Own Mulready's Dream,ribald classic,,,,N/A,,,,
1245,10/1/1980,1980,Loon Lake,fiction,E.L. Doctorow,Doctorow,E.L.,M,,yes,yes,
1246,10/1/1980,1980,The wonder-Working Hand,ribald classic,,,,N/A,,,,
1247,11/1/1980,1980,Rat Town Boogie,fiction,Andy Stone,Stone,Andy,M,,,,
1248,11/1/1980,1980,After The Ball Was Over,ribald classic,,,,N/A,,,,
1249,12/1/1980,1980,Frozen Journey,fiction,Phillip K. Dick,Dick,Phillip K.,M,,,,
1250,12/1/1980,1980,Crime Squad,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1251,12/1/1980,1980,Unexpurgated Sunday School,ribald classic,,,,N/A,,,,
1252,1/1/1981,1981,Heart Transplant,fiction,David Platt,Platt,David,M,,,,
1253,1/1/1981,1981,God Emperor of Dune,fiction,Frank Herbert,Herbert,Frank,M,,,,
1254,1/1/1981,1981,The Girl Who Gave Away Her Slipper,ribald classic,,,,N/A,,,,
1255,2/1/1981,1981,Ask A Silly Question,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1256,2/1/1981,1981,Strangers in the Night,ribald classic,,,,N/A,,,,
1257,3/1/1981,1981,The French Lesson,fiction,Asa Baber,Baber,Asa,M,,,,
1258,3/1/1981,1981,To Beat the Devil,ribald classic,,,,N/A,,,,
1259,4/1/1981,1981,Double Cross,ribald classic,Agnolo Firenzulola,Firenzulola,Agnolo,M,,,,
1260,4/1/1981,1981,Zuckerman Unbound,fiction,Philip Roth,Roth,Philip,M,,yes,yes,
1261,5/1/1981,1981,The Tale of Madonna Modesta,ribald classic,Giovanni Straparola,Straparola,Giovanni,M,,,,
1262,5/1/1981,1981,Good Rockin' Tonight,fiction,William Hauptman,Hauptman,William,M,yes,,,
1263,6/1/1981,1981,Anna,fiction,Andre Dubus,Dubus,Andre,M,yes,,yes,
1265,6/1/1981,1981,The New Tattoo,fiction,Robert Cole,Cole,Robert,M,,,,
1264,6/1/1981,1981,A Change in the Weather,fiction,Gardner	Dozois	and	Jack	Dann,,,N/A,,,,
1266,6/1/1981,1981,Some Bawdy Victorians,ribald classic,,,,N/A,,,,
1267,7/1/1981,1981,"Prudence, The Carver's Wife",ribald classic,Giovanni Straparola,Straparola,Giovanni,M,,,,
1268,7/1/1981,1981,Ben Osczhio,fiction,"Walter Lowe, Jr.",Lowe,Walter,M,,,,
1269,8/1/1981,1981,Reinhart's Women,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1270,8/1/1981,1981,English Sailor Songs,ribald classic,,,,N/A,,,,
1271,9/1/1981,1981,Rabbit is Rich,fiction,John Updike,Updike,John,M,,yes,yes,
1272,9/1/1981,1981,What Maketh A Man?,ribald classic,,,,N/A,,,,
1273,10/1/1981,1981,A Flag for Sunrise,fiction,Robert Stone,Stone,Robert,M,yes,yes,yes,
1274,10/1/1981,1981,Short Tales From the Renaissance,ribald classic,,,,N/A,,,,
1275,11/1/1981,1981,Heat,fiction,Ed McBain,McBain,Ed,M,,yes,,
1276,11/1/1981,1981,Who's Who,ribald classic,,,,N/A,,,,
1277,12/1/1981,1981,The Adventurer,fiction,Bruce Jay Friedman,Friedman,Bruce Jay,M,,yes,,
1278,12/1/1981,1981,The Sunken Woman,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1279,12/1/1981,1981,The Better Tail,ribald classic,,,,N/A,,,,
1280,1/1/1982,1982,The Tale of Sofa,ribald classic,Crebillon Fils,Fils,Crebillon,M,,,,
1281,1/1/1982,1982,Killing,fiction,John Updike,Updike,John,M,,yes,yes,
1282,1/1/1982,1982,In Praise of Older Women,fiction,Thomas M. Disch,Disch,Thomas M.,M,,,,
1283,2/1/1982,1982,Gianni,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1284,2/1/1982,1982,Lecherous Anonymous,ribald classic,,,,N/A,,,,
1285,3/1/1982,1982,Pinball,fiction,Jerzy Kosinski,Kosinski,Jerzy,M,,yes,yes,
1286,3/1/1982,1982,My Mistress,ribald classic,,,,N/A,,,,
1287,4/1/1982,1982,What Do Women Want?,fiction,Dan Greenburg,Greenburg,Dan,M,,,,
1289,4/1/1982,1982,The Optical Illusion,ribald classics,Jean de la Fontaine,Fontaine,Jean,M,,,,
1288,4/1/1982,1982,One for the Road,fiction,Gardner Dozois; Jack Dann; Susan Casper,,,N/A,,,,
1290,5/1/1982,1982,Interstellar Pigeon,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1291,5/1/1982,1982,Poppa Superdude,fiction,John Clayton,Clayton,John,M,yes,,,
1292,5/1/1982,1982,One Good Eye,ribald classic,Voltaire,,Voltaire,M,,,,
1293,6/1/1982,1982,"To The Letter, Harry",fiction,James McClure,McClure,James,M,,,,
1294,6/1/1982,1982,Lee and Me at the Open,fiction,Kevin Cook,Cook,Kevin,M,,,,
1295,6/1/1982,1982,Italian Wit,ribald classic,,,,N/A,,,,
1296,7/1/1982,1982,Lord Short Shoe Wants The Monkey,fiction,Bob Shacochis,Shacochis,Bob,M,yes,,yes,
1297,7/1/1982,1982,The Cozener and the Cousin,ribald classic,,,,N/A,,,,
1298,8/1/1982,1982,At The Conglomeroid Cocktail Party,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1299,8/1/1982,1982,The Gleam In Grandpa's Eye,ribald classic,,,,N/A,,,,
1300,9/1/1982,1982,2010: Odyssey Two,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
1301,9/1/1982,1982,The Telethon,fiction,Stanley Elkin,Elkin,Stanley,M,yes,,yes,
1302,9/1/1982,1982,The Unanswerable Question,ribald classic,,,,N/A,,,,
1303,10/1/1982,1982,Daphne's Tune,fiction,Francois Camoin,Camoin,Francois,M,yes,,,
1304,10/1/1982,1982,Space,fiction,James Michener,Michener,James,M,,yes,yes,
1305,10/1/1982,1982,The Sword Polisher's Secret,ribald classic,,,,N/A,,,,
1307,11/1/1982,1982,The Right to Bear Arms,ribald classic,Masuccio	Salernitano,Salernitano,Masuccio,M,,,,
1306,11/1/1982,1982,The Second Coming,fiction,Mitch Sisskind,Sisskind,Mitch,M,,,,
1308,11/1/1982,1982,George Mills,fiction,Stanley Elkin,Elkin,Stanley,M,yes,,yes,
1309,12/1/1982,1982,2010: Odyssey Two,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
1310,12/1/1982,1982,Sex and Its Subsititutes,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1311,1/1/1983,1983,Why Heisherik Was Born,fiction,Isaac Bashevis Singer,Singer,Isaac Bashevis,M,yes,yes,yes,
1313,1/1/1983,1983,The Word Processor,fiction,Tom Koch,Koch,Tom,M,,,,
1312,1/1/1983,1983,The Wise Children,ribald classic,,,,,,,,
1315,2/1/1983,1983,The Delta Star,fiction,Joseph Wambaugh,Wambaugh,Joseph,M,,yes,,
1314,2/1/1983,1983,The Judgment of Dick,ribald classic,The Earl of Harrington,,,,,,,
1316,3/1/1983,1983,The Little Drummer Girl,fiction,John le Carré,Carré,John,M,,yes,yes,
1317,4/1/1983,1983,Ancient Evenings,fiction,Norman Mailer,Mailer,Norman,M,,yes,yes,
1319,5/1/1983,1983,Ancient Evenings,fiction,Norman Mailer,Mailer,Norman,M,,yes,yes,
1318,5/1/1983,1983,How Men Became Mind Readers,ribald classic,,,,,,,,
1320,6/1/1983,1983,The Two Mistresses,ribald classic,Henri Mercat,Mercat,Henri,M,,,,
1321,6/1/1983,1983,Needle In a Timestack,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1322,7/1/1983,1983,Norman's Data,fiction,Amiri Baraka,Baraka,Amiri,M,yes,,,
1323,7/1/1983,1983,Heaven Help Us,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1324,8/1/1983,1983,Mundo's Sign,fiction,Bob Shacochis,Shacochis,Bob,M,yes,,yes,
1325,8/1/1983,1983,The Personal Touch,fiction,Chet Williamson,Williamson,Chet,M,,,,
1326,9/1/1983,1983,No Trade,fiction,James Howard Kunstler,Kunstler,James Howard,M,,,,
1327,9/1/1983,1983,Three French Spices,ribald classics,Jean de la Fontaine,Fontaine,Jean,M,,,,
1328,10/1/1983,1983,Quantrill And The Goldfish,fiction,Reg Potterson,Potterson,Reg,M,,,,
1329,11/1/1983,1983,Yokosuka To The Rescue,ribald classics,Ihara Saikaku,Saikaku,Ihara,M,,,,
1330,11/1/1983,1983,"Glory, Glory",fiction,John Morressy,Morressy,John,M,,,,
1331,12/1/1983,1983,Don't You Know There's A War On?,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1332,12/1/1983,1983,Devlin's Wake,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
1333,12/1/1983,1983,Remnants,fiction,Isaac Bashevis Singer,Singer,Isaac Bashevis,M,yes,yes,yes,
1334,12/1/1983,1983,The Latest From London,ribald classic,,,,N/A,,,,
1335,1/1/1984,1984,A Guide for Prospective Husbands,fiction,Anton Chekhov,Chekhov,Anton,M,,,,
1336,1/1/1984,1984,The Trail of Your Blood On The Snow,fiction,Gabriel Garcia Marquez,Marquez,Gabriel Garcia,M,,yes,,
1337,1/1/1984,1984,The Toynbee Convector,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1338,2/1/1984,1984,Forky,fiction,Andre Dubus,Dubus,Andre,M,yes,,yes,
1339,2/1/1984,1984,The Dancing Bears,fiction,Asa Baber,Baber,Asa,M,,,,
1340,3/1/1984,1984,The 16th Summer of Daq Jaddarra,fiction,Lenny Kleinfield,Kleinfield,Lenny,M,,yes,,
1341,4/1/1984,1984,The Devil and the Doodazzle Dakins,fiction,"Walter Lowe, Jr.",Lowe,Walter,M,,,,
1342,5/1/1984,1984,The Witches of Eastwick,fiction,John Updike,Updike,John,M,,yes,yes,
1343,6/1/1984,1984,The Affair,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1344,7/1/1984,1984,The World's A Stage,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1345,7/1/1984,1984,By The Numbers,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1346,8/1/1984,1984,The Time Exchange,fiction,Damon Knight,Knight,Damon,M,,,,
1347,8/1/1984,1984,By The Dawn's Early Light,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1348,9/1/1984,1984,Julius Caesar and the Werewolf,fiction,John Gardner,Gardner,John,M,yes,yes,yes,
1349,10/1/1984,1984,A Good Story,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1350,10/1/1984,1984,A Gift of the Gods,fiction,Gahan Wilson,Wilson,Gahan,M,,,,
1351,11/1/1984,1984,Life Its Ownself,fiction,Dan Jenkins,Jenkins,Dan,M,,yes,,
1352,11/1/1984,1984,Parlous Parody,ribald classic,,,,N/A,,,,
1353,12/1/1984,1984,And All Through the House,fiction,Ed McBain,McBain,Ed,M,,yes,,
1354,12/1/1984,1984,The Sicilian,fiction,Mario Puzo,Puzo,Mario,M,,yes,,
1355,12/1/1984,1984,Tourist Trade,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1356,1/1/1985,1985,Glitz,fiction,Elmore Leonard,Leonard,Elmore,M,,yes,,
1357,1/1/1985,1985,"One For His Lordship, And One for the Road!",fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1358,1/1/1985,1985,You Must Remember This,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1359,2/1/1985,1985,Easy in the Islands,fiction,Bob Shacochis,Shacochis,Bob,M,yes,,yes,
1360,2/1/1985,1985,The Saved,fiction,Frederik Pohl,Pohl,Frederik,M,,,,
1361,2/1/1985,1985,Yankee-Doodle Dandy,ribald classic,,,,N/A,,,,
1362,3/1/1985,1985,Mother's Day,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
1363,3/1/1985,1985,The Lonely Silver Rain,fiction,John D. MacDonald,MacDonald,John D.,M,,yes,,
1364,4/1/1985,1985,Even Charles Atlas Dies,fiction,Sergio Ramirez,Ramirez,Sergio,M,,,,
1365,4/1/1985,1985,Brief Tales From Korea,ribald classic,,,,N/A,,,,
1366,5/1/1985,1985,Scoring,fiction,Jay Cronley,Cronley,Jay,M,,,,
1367,5/1/1985,1985,More Than the Sum of His Parts,fiction,Joe Haldeman,Haldeman,Joe,M,,,,
1368,6/1/1985,1985,Symbiot,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1369,7/1/1985,1985,Breathe Deep,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1370,7/1/1985,1985,Heirs of the Perisphere,fiction,Howard Waldrop,Waldrop,Howard,M,,,,
1371,8/1/1985,1985,The Clowns,fiction,Gardner Dozois; Jack Dann; Susan Casper,,,N/A,,,,
1372,9/1/1985,1985,Point of View,fiction,Damon Knight,Knight,Damon,M,,,,
1373,9/1/1985,1985,I'm Dick Felder!,fiction,Jerry Stahl,Stahl,Jerry,M,,,,
1374,10/1/1985,1985,Children of Light,fiction,Robert Stone,Stone,Robert,M,yes,yes,yes,
1375,11/1/1985,1985,Getting the Message,fiction,Peter Nelson,Nelson,Peter,M,,,,
1376,11/1/1985,1985,The Black Wench,fiction,Ray Russell,Russell,Ray,M,,,,
1377,12/1/1985,1985,Hitch Your Spaceship to A Star,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1378,12/1/1985,1985,Tough,fiction,Lillian Ross,Ross,Lillian,F,,,,
1379,12/1/1985,1985,A Christmas Fantasy,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1380,1/1/1986,1986,Miss Forbes's Summer of Happiness,fiction,Gabriel Garcia Marquez,Marquez,Gabriel Garcia,M,,yes,,
1381,1/1/1986,1986,Killer,fiction,Ken Kesey,Kesey,Ken,M,,,,
1382,1/1/1986,1986,The Universal Karmic Clearinghouse,fiction,Robert Sheckley,Sheckley,Robert,M,,,,
1383,2/1/1986,1986,Your Most Profound Skin,fiction,Julio Cortazar,Cortazar,Julio,M,,,,
1384,2/1/1986,1986,Fire Zone Emerald,fiction,Lucius Shepard,Shepard,Lucius,M,,,,
1385,3/1/1986,1986,The Devil Is Real,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
1386,3/1/1986,1986,The Lockup Book,fiction,Greg Donaldson,Donaldson,Greg,M,,,,
1387,4/1/1986,1986,The Middle Man,fiction,Bharati Mukherjee,Mukherjee,Bharati,F,yes,,,yes
1388,5/1/1986,1986,Laugh Clone Laugh,fiction,John Morressy,Morressy,John,M,,,,
1389,5/1/1986,1986,Midnight at the Oasis,fiction,Tom McNeal,McNeal,Tom,M,yes,,,
1390,6/1/1986,1986,Horse Laugh,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
