,person_id,full_name,given_name,last_name,author_wikidata,author_wikidata_label,author_viaf,author_lccn,gender,elite_institution,graduate_degree,mfa_degree,iowa_mfa_person_id,stegner,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,title_of_winning_book
2380,785,Gary Shteyngart,Gary,Shteyngart,Q1334139,Gary Shteyngart,119583066,n2001043438,male,,graduate,Hunter College,,,judge,PEN America,W. G. Sebald Award For Fiction Writer In Mid-Career,2011,prose,career,10000.0,
2381,1586,Matthew Klam,Matthew,Klam,Q6790814,Matthew Klam,49436996,n99263013,male,,graduate,Hollins College,,,winner,Whiting Foundation,Whiting Award,2001,no genre,career,50000.0,
2382,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2016,poetry,career,25000.0,
2383,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2015,poetry,career,25000.0,
2384,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2014,poetry,career,25000.0,
2385,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2013,poetry,career,25000.0,
2386,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2012,poetry,career,25000.0,
2387,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2011,poetry,career,25000.0,
2388,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2011,no genre,career,10000.0,
2389,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Poets & Writers,Jackson Poetry Prize,2011,poetry,career,75000.0,
2390,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Library of Congress,Rebekah Johnson Bobbitt National Prize For Poetry,2008,poetry,career,10000.0,
2391,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Wallace Stevens Award,2016,poetry,career,100000.0,
2392,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Wallace Stevens Award,2015,poetry,career,100000.0,
2393,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Wallace Stevens Award,2014,poetry,career,100000.0,
2394,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Wallace Stevens Award,2013,poetry,career,100000.0,
2395,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Wallace Stevens Award,2012,poetry,career,100000.0,
2396,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,judge,Academy of American Poets,Wallace Stevens Award,2011,poetry,career,100000.0,
2397,1526,Mark Doty,Mark,Doty,Q1563756,Mark Doty,84141526,n79151575,male,,graduate,Goddard College,,,winner,Whiting Foundation,Whiting Award,1994,no genre,career,50000.0,
2398,2039,Ryan Call,Ryan,Call,Q20949812,Ryan Call,236612477,no2012050090,male,,graduate,George Mason University,,,winner,Whiting Foundation,Whiting Award,2011,no genre,career,50000.0,
2399,1484,Manuel Muñoz,Manuel,Muñoz,Q15439348,Manuel Muñoz,25801478,n2006073516,male,"Harvard University, Cornell University",graduate,Cornell University,,,winner,Whiting Foundation,Whiting Award,2008,no genre,career,50000.0,
2400,1248,Junot Diaz,Junot,Diaz,Q402664,Junot Díaz,79142980,n96034971,male,Cornell University,graduate,Cornell University,,,winner,MacArthur Foundation,MacArthur Fellowship,2012,no genre,career,500000.0,
2401,1720,Nicholas Friedman,Nicholas,Friedman,,,,,male,Cornell University,graduate,Cornell University,,,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2012,poetry,career,25800.0,
2402,2004,Rolf Fjelde,Rolf,Fjelde,Q7360725,Rolf G. Fjelde,30828612,n80009970,male,"Yale University, Columbia University",graduate,Columbia University,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1993,no genre,career,10000.0,
2403,308,Campbell McGrath,Campbell,McGrath,Q5028114,Campbell McGrath,75419034,n88246386,male,"University of Chicago, Columbia University",graduate,Columbia University,,,judge,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2006,poetry,career,10000.0,
2404,308,Campbell McGrath,Campbell,McGrath,Q5028114,Campbell McGrath,75419034,n88246386,male,"University of Chicago, Columbia University",graduate,Columbia University,,,judge,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2005,poetry,career,10000.0,
2405,308,Campbell McGrath,Campbell,McGrath,Q5028114,Campbell McGrath,75419034,n88246386,male,"University of Chicago, Columbia University",graduate,Columbia University,,,judge,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2004,poetry,career,10000.0,
2406,308,Campbell McGrath,Campbell,McGrath,Q5028114,Campbell McGrath,75419034,n88246386,male,"University of Chicago, Columbia University",graduate,Columbia University,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2011,no genre,career,50000.0,
2407,1912,Richard Price,Richard,Price,Q1374243,Richard Price,120612902,n82137049,male,"Cornell University, Columbia University, Stanford University",graduate,Columbia University,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1999,no genre,career,10000.0,
2408,2302,Victor Lavalle,Victor,Lavalle,Q7926078,Victor LaValle,165884191,n99023474,male,"Cornell University, Columbia University",graduate,Columbia University,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2006,no genre,career,50000.0,
2409,2302,Victor Lavalle,Victor,Lavalle,Q7926078,Victor LaValle,165884191,n99023474,male,"Cornell University, Columbia University",graduate,Columbia University,,,winner,Whiting Foundation,Whiting Award,2004,no genre,career,50000.0,
2410,1926,Rick Hilles,Rick,Hilles,Q7331457,Rick Hilles,39152380049401761461,no00045634,male,"Columbia University, Stanford University",graduate,Columbia University,,Stegner,winner,Whiting Foundation,Whiting Award,2008,no genre,career,50000.0,
2411,410,Clarence Coo,Clarence,Coo,,,,,male,Columbia University,graduate,Columbia University,,,winner,Whiting Foundation,Whiting Award,2017,no genre,career,50000.0,
2412,446,Cyree Jarelle Johnson,Cyree Jarelle,Johnson,Q99772980,Cyrée Jarelle Johnson,,,male,Columbia University,graduate,Columbia University,,,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2020,poetry,career,25800.0,
2413,580,Dinaw Mengestu,Dinaw,Mengestu,Q3028276,Dinaw Mengestu,56040841,n2006058630,male,Columbia University,graduate,Columbia University,,,winner,Lannan Foundation,Lannan Fellowship,2007,prose,career,50000.0,
2414,580,Dinaw Mengestu,Dinaw,Mengestu,Q3028276,Dinaw Mengestu,56040841,n2006058630,male,Columbia University,graduate,Columbia University,,,winner,MacArthur Foundation,MacArthur Fellowship,2012,no genre,career,500000.0,
2415,580,Dinaw Mengestu,Dinaw,Mengestu,Q3028276,Dinaw Mengestu,56040841,n2006058630,male,Columbia University,graduate,Columbia University,,,judge,PEN America,Saul Bellow Award For Achievement In American Fiction,2016,prose,career,25000.0,
2416,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Arts and Letters Awards,2019,no genre,career,10000.0,
2417,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Arts and Letters Awards,2018,no genre,career,10000.0,
2418,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2004,no genre,career,10000.0,
2419,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,winner,American Academy of Arts and Letters,Award of Merit Medal in Poetry,2016,poetry,career,25000.0,
2420,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Award of Merit Medal in the Short Story,2019,prose,career,25000.0,
2421,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Benjamin H. Danks Award,2019,no genre,career,20000.0,
2422,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,Yale University,Bollingen Prize for Poetry,2001,poetry,career,10000.0,
2423,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Christopher Lightfoot Walker Award,2018,no genre,career,100000.0,
2424,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,E. M. Forster Award,2019,no genre,career,10000.0,
2425,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,E. M. Forster Award,2018,no genre,career,10000.0,
2426,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2019,prose,career,20000.0,
2427,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2018,prose,career,20000.0,
2428,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,Poets & Writers,Jackson Poetry Prize,2017,poetry,career,75000.0,
2429,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,winner,Poets & Writers,Jackson Poetry Prize,2012,poetry,career,75000.0,
2430,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,John Updike Award,2019,no genre,career,20000.0,
2431,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Metcalf Awards,2019,no genre,career,10000.0,
2432,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,American Academy of Arts and Letters,Morton Dauwen Zabel Award,2018,prose,career,10000.0,
2433,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2007,no genre,career,50000.0,
2434,880,Henri Cole,Henri,Cole,Q5715387,Henri Cole,93369257,n85177796,male,Columbia University,graduate,Columbia University,,,judge,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2006,no genre,career,50000.0,
2435,1219,Joseph Spece,Joseph,Spece,,,,,male,Columbia University,graduate,Columbia University,,,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2009,poetry,career,25800.0,
2436,1580,Mat Johnson,Mat,Johnson,Q6785827,Mat Johnson,166506824,n99021541,male,Columbia University,graduate,Columbia University,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2007,no genre,career,50000.0,
2437,1589,Matthew Stadler,Matthew,Stadler,Q3728594,Matthew Stadler,93250504,n90601027,male,Columbia University,graduate,Columbia University,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2006,no genre,career,50000.0,
2438,1589,Matthew Stadler,Matthew,Stadler,Q3728594,Matthew Stadler,93250504,n90601027,male,Columbia University,graduate,Columbia University,,,winner,Whiting Foundation,Whiting Award,1995,no genre,career,50000.0,
2439,1949,Robert Cohen,Robert,Cohen,Q20878812,Robert Cohen,91948697,n87929592,male,Columbia University,graduate,Columbia University,,,winner,Whiting Foundation,Whiting Award,2000,no genre,career,50000.0,
2440,2305,Vijay Seshadri,Vijay,Seshadri,Q7929205,Vijay Seshadri,1733248,n96038513,male,Columbia University,graduate,Columbia University,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2015,no genre,career,10000.0,
2441,2305,Vijay Seshadri,Vijay,Seshadri,Q7929205,Vijay Seshadri,1733248,n96038513,male,Columbia University,graduate,Columbia University,,,judge,Poets & Writers,Jackson Poetry Prize,2015,poetry,career,75000.0,
2442,1928,Rick Moody,Rick,Moody,Q709368,Rick Moody,2604389,nr92020208,male,"Brown University, Columbia University",graduate,Columbia University,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2018,no genre,career,10000.0,
2443,1928,Rick Moody,Rick,Moody,Q709368,Rick Moody,2604389,nr92020208,male,"Brown University, Columbia University",graduate,Columbia University,,,winner,American Academy of Arts and Letters,Metcalf Awards,1998,no genre,career,10000.0,
2444,284,Brian Kiteley,Brian,Kiteley,Q4964361,Brian Kiteley,92722303,n88198378,male,,graduate,City College of New York,,,winner,Whiting Foundation,Whiting Award,1996,no genre,career,50000.0,
2445,614,Douglas Kearney,Douglas,Kearney,Q5301674,Douglas Kearney,36445247,nb2007013786,male,,graduate,California Institute of the Arts,,,winner,Whiting Foundation,Whiting Award,2008,no genre,career,50000.0,
2446,1292,Kaveh Akbar,Kaveh,Akbar,Q28839955,Kaveh Akbar,128149842015102842768,n2017033581,male,,graduate,Butler University,,,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2016,poetry,career,25800.0,
2447,1317,Kevin Young,Kevin,Young,Q6397805,Kevin Young,9074736,n94048090,male,"Harvard University, Brown University, Stanford University",graduate,Brown University,,Stegner,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2009,no genre,career,50000.0,
2448,2233,Thomas Sayers Ellis,Thomas Sayers,Ellis,Q7793799,Thomas Sayers Ellis,,,male,"Harvard University, Brown University",graduate,Brown University,,,winner,Whiting Foundation,Whiting Award,2005,no genre,career,50000.0,
2449,177,Anthony Walton,Anthony,Walton,Q4773670,Anthony Walton,11515335,n93033409,male,Brown University,graduate,Brown University,,,winner,Whiting Foundation,Whiting Award,1998,no genre,career,50000.0,
2450,224,Ben Lerner,Ben,Lerner,Q1836356,Ben Lerner,11696617,n2004038845,male,Brown University,graduate,Brown University,,,winner,MacArthur Foundation,MacArthur Fellowship,2015,no genre,career,625000.0,
2451,225,Ben Marcus,Ben,Marcus,Q816553,Ben Marcus,37159507,n95009798,male,Brown University,graduate,Brown University,,,winner,American Academy of Arts and Letters,Morton Dauwen Zabel Award,2008,prose,career,10000.0,
2452,225,Ben Marcus,Ben,Marcus,Q816553,Ben Marcus,37159507,n95009798,male,Brown University,graduate,Brown University,,,winner,Whiting Foundation,Whiting Award,1999,no genre,career,50000.0,
2453,986,James Robison,James,Robison,Q6142315,James Robison,284594587,,male,Brown University,graduate,Brown University,,,winner,Whiting Foundation,Whiting Award,1985,no genre,career,50000.0,
2454,995,James Thomas Stevens,James Thomas,Stevens,Q6144176,James Thomas Stevens,11651218,n2001036316,male,Brown University,graduate,Brown University,,,winner,Whiting Foundation,Whiting Award,2000,no genre,career,50000.0,
2455,1730,Nilo Cruz,Nilo,Cruz,Q535258,Nilo Cruz,5169065,n2003041224,male,Brown University,graduate,Brown University,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2009,no genre,career,50000.0,
2456,1812,Percival Everett,Percival,Everett,Q3375158,Percival Everett,120212810,n83043473,male,Brown University,graduate,Brown University,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2003,no genre,career,10000.0,
2457,1824,Peter Gizzi,Peter,Gizzi,Q7174252,Peter Gizzi,66631800,nr94024361,male,Brown University,graduate,Brown University,,,judge,Yale University,Bollingen Prize for Poetry,2011,poetry,career,10000.0,
2458,1173,John Yau,John,Yau,Q1702239,John Yau,32010539,n80031848,male,,graduate,Brooklyn College,,,winner,Poets & Writers,Jackson Poetry Prize,2018,poetry,career,75000.0,
2459,1780,Paul Beatty,Paul,Beatty,Q3370589,Paul Beatty,93986181,n91086439,male,,graduate,Brooklyn College,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2017,no genre,career,10000.0,
2460,39,Alan Heathcock,Alan,Heathcock,Q16193629,Alan Heathcock,85880950,,male,,graduate,"Bowling Green State University, Boise State University",,,winner,Whiting Foundation,Whiting Award,2012,no genre,career,50000.0,
